,hospital,address,name,content,date,visits
13533,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,ccj****,"진료받고 기분나쁘기는 처음이네요.
의술만 좋다고 좋은 의사는 아닙니다.
짜증은 집에서 푸세요.
간호사 및 다른분들은 친절하고 좋습니다.",2023년 2월 16일 목요일,1번째 방문
13534,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,kel****,"리뷰에서 안좋은 얘기들도 많아서 내심 걱정도 되기도 했어요 
황인환 원장님과 첫대면부터 인상도 좋으시고 음성도 차분하셔서 맘이 더욱 편해졌어요.
여러병원에서 진료를 하게되면 환자의 얘기보다 진료의의 말에만 경청해야하고 빠른 진료상담으로 환자와의 공감소통이 어려운상황들이 많았어요
하지만 황인환원장님은 저의 얘기도 잘 들어주시고 자발적인 본인의 치료를 강조해주시는 등 환자의 아픈 곳에 잘 케어해주셔서 오히려 위안을 받아서인지 통증이 병원방문전보다 나아진것같은 느낌도 들었습니다.
의사의 전문적인 치료도 중요하지만 환자의 통증에 대하여 들어주고 소통해주는 것이 어떠한 약보다 큰것 같습니다.
오전부터 오후 치료까지 하루동안 피곤하였지만황인환원장님과 친절한 검사직원분들로 진료잘받고 갑니다.",2023년 2월 15일 수요일,1번째 방문
13535,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,March 13,"넘어짐 사고로 목어깨 통증과 두통 때문에 방문했는데 여기는 척.추.만. 본다면서.. 다른 병원 가라고 하네요. 진료비 선수납하고 들어갔는데, 의사는 30초도 못봤어요. 30초 진료에 7700원..ㅡㅡ 불친절하고 별로에요.",2023년 2월 11일 토요일,1번째 방문
13536,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,lkh****,군입대에 발병사실확인해서 다행이네요,2023년 2월 9일 목요일,1번째 방문
13537,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,Jagdpanther,자세하고 친절한 설명. 좋습니다.,2023년 2월 6일 월요일,1번째 방문
13538,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,Kokono,"병원 시스템이 너무 허술해요. 지금 7층 가서 심장초음파 찍으면 된다고 해서 갔는데 다들 점심먹으러 가고, 기다리는 중에 갑자기 코로나 검사 하라고 하고... 수요일에 와서 결과 받아가라 해서 왔는데 아무런 얘기 못들었다 하고, 금방 될거라고 하는데 지금 두시간 째 기다리는중ㅋㅋ 
병원이 이런 문제를 개선할 마음이 있으면 애로사항 건의사항을 얘기할 수 있는 부서를 만들거나 기회를 만들어 줘야 할 것 같아요.

기다려야할 때도 있지만 굳이 기다리지 않아도 되는 상황들은 개선할 수 있잖아요.

진료 보신 황선생님은 엄청 친절했습니다.
병원 대기 시스템이나 서로간의 커뮤니케이션이
문제이고 젊은 나도 짜증나는데
노인들은 그냥 죽치고 앉아있겠죠 아무것도 모른채로.",2023년 2월 6일 월요일,1번째 방문
13539,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,김이장입니다,"대구 우리들병원 신용환 원장님께 허리 디스크 수술을 받았습니다. 허리 요통과 방사통으로 똑바로 누워서 잠을 못자서 1시간 간격으로 자세를 바꾸면서 4시간 이상을 숙면을 하지 못해 힘들었습니다.
앉거나 걸을 때 마다 찌릿찌릿한 전기 감전된 것 같은 방사통증과 절임이 점점 심해져 왼쪽 다리에 힘이 빠져서 노면에 돌출물에 걸리는 일들이 잦아져 네이버 검색으로 우리들 병원 외례 진료 받고 10 일 후 즘에 수술을 했습니다.
결과는 아주 좋습니다. 현재로써는 수술전 통증은 없고 편하게 누워서 잘 잡니다.
우리들병원 신용환 원장님의 수술덕분에 좋아져서 감사의 인사드립니다. 그리고 간병인 없는 24시 병동의 간호팀장님, 간호사 선생님의 친절한 케어와 처치로 12일간 편하고 건강하게 퇴원했습니다. 고맙습니다.",2023년 1월 28일 토요일,2번째 방문
13540,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,sta****,소개받고 갔는데.. 완전 강추.. 역시 수술은 전문의한테..,2023년 1월 20일 금요일,1번째 방문
13541,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,김오찌,ㆍ,2023년 1월 20일 금요일,2번째 방문
13542,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,ideaaa2896,자세히 알려주시고 안심시켜주시고 친절하게 대해주셔서 고맙습니다!,2023년 1월 16일 월요일,1번째 방문
13543,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,김이장입니다,예약하고 방문하니까 대기시간도 짧고 친절한 안내와 담담 원장님의 치료설명 감사했습니다.,2023년 1월 5일 목요일,1번째 방문
13544,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,김오찌,.,2022년 12월 23일 금요일,1번째 방문
13545,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,잭블랙99,수술 시술 전문병원입니다,2022년 12월 22일 목요일,1번째 방문
13546,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,슬대맘,"선생님들 친절하시고
간호사선생님 원무과선생님들
다 이쁘셔요~^^
감사히 진료 잘받고 왔습니다.",2022년 12월 16일 금요일,1번째 방문
13547,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,지혜롭고현명하게,선생님이 쉽게 설명을 잘 해주어요,2022년 12월 8일 목요일,1번째 방문
13548,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,혠유,"급성 디스크(요추4,5번)터졌는데 방사통이 너무 심해서 30살에 미세현미경수술 받았어요
병동에서 간병해주시는 선생님들, 휠체에 끌고 다녀주신 60대 남자간병선생님 계시는데 정말 친절하세요
간호간병통합서비스라는걸 처음 알게 되었는데 수술하고 몸을 못가누는데 엄마처럼 세심하게 봐주세요
보호자가 없이 혼자 가방들고 퇴원하는데 허리 수술하고 무거운거 들고가면 안된다고 1층로비까지 가방들어다주시고ㅠㅠ 택시까지 마중해주신다는거 밖이 추워서 말렸어요
이글 보실지 모르겠지만 진상선 간호사님! 입원기간동안 잘 챙겨주신 덕분에 몸조리 잘하고 갑니다??",2022년 12월 6일 화요일,1번째 방문
13549,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,Happyyoung,친절해요,2022년 11월 29일 화요일,1번째 방문
13550,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,오직 세상에 하나 뿐,굿,2022년 11월 29일 화요일,1번째 방문
13551,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,kjkiss0908,친절하고 의사선생님 좋아요 설명도 잘 해주시고너무 좋네요,2022년 11월 29일 화요일,1번째 방문
13552,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,jia****,진료도잘해요,2022년 11월 28일 월요일,1번째 방문
13553,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,그대와98,ㆍ,2022년 11월 23일 수요일,2번째 방문
13554,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,dhk****,"의사는 환자의 병을 치료하는 것도 중요하지만
환자의 마음을 읽고 달래주는 게 더 중요한 것임을 잊지 말았으면 합니다.
 병원 이름에 걸맞게 나의 병원이 아닌 우리들 병원이기를 기대했는데 조금 실망스러웠습니다. 
 의사로서 소명의식을 가졌으면 좋겠습니다. 환자는 을이 아니고 의사는 갑도 아닙니다.",2022년 11월 21일 월요일,1번째 방문
13555,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,김경아46,깔끔하고 선생님들도 친절하게 진료하심,2022년 11월 21일 월요일,2번째 방문
13556,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,jjang8197,허리가 아퍼서 수술을 하셔야 할때 망설이지 마시고 우리들병원 강민수 원장님께 상담 꼭 받으세요,2022년 11월 14일 월요일,1번째 방문
13557,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,바람의유혹,의사의 권위가 하늘을 찌릅니다,2022년 11월 9일 수요일,1번째 방문
13558,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,adj****,친절합니다,2022년 11월 8일 화요일,1번째 방문
13559,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,비키니12,"오랜기간 목이너무 아프고 손까지 저려와서 1년 가까이 집근처 통증클리닉의원에서 치료받다가 도저히 낮지 않아 대구우리들병원 병원장님을 소개로 알게되어 방문하게 되었습니다.
MRI검사후 아픈 원인을 바로 찾게되어 치료방향을 잡아주셔서 하루입원하고 경추 신경유착박리술을 시술받아 지금 일주일정도 지났는데 거짓말 같이 좋아져서 회사로 복귀해서 일하고 있습니다.병원장님께 정말 감사드립니다.
보름뒤 찾아뵙고 시술 후 상태점겅도 하고 약도 처방받아야해서 예약해놓았습니다.",2022년 10월 25일 화요일,1번째 방문
13560,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,gkr****,빠르고 신속한 접수와 친절하고 빠르게 검사 및 진료를 받았습니다. 불편한점은 크게없고샤워실 온수가 잘안나오더라구요. 병원비가 비싸지만 그만한 효과가 있는것 같습니다. 감사드립니다.,2022년 10월 18일 화요일,1번째 방문
13561,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,P hu,어른께서 허리가 아파 예약시간 보다 좀 늦게 도착하여 빠른 접수와 진료를 보고 검사하여 당일 결과를 볼 수 있었다. 직원분들의 친절과 당일 진료에 감사합니다.,2022년 10월 4일 화요일,1번째 방문
13562,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,피치토리,시설도 깨끗하고 직원들도 친절하고 아주 좋아요,2022년 9월 15일 목요일,1번째 방문
13563,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,kyk****,"네이버 예약 좋으네요
아플때마다
동네 병원에서 치료한다고 한 
시간이 너무 아까워요 
바로 우리들로 왔어야 했다능",2022년 8월 30일 화요일,1번째 방문
13564,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,하루하나34,ㅇ,2022년 8월 29일 월요일,1번째 방문
13565,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,강철00,친절하시고 명확한 설명 해주십니다!!,2022년 8월 25일 목요일,1번째 방문
13566,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,스시가탐나도,"3년전 목디스크 수술을 박은수 선생님한테 받고 이번엔 허리통증으로 진료를 받았는데 역시나 섬세하게 설명도 잘해주시고 치료도 잘 받고 퇴원했어요ㅋ
고맙습니다^^",2022년 8월 10일 수요일,1번째 방문
13567,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,정리중독자,??,2022년 8월 3일 수요일,1번째 방문
13568,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,마음다해요양타운,친절하고 즉시 진료와 통증시술을 할수있어좋아요 네이버 예약도 좋네요,2022년 8월 1일 월요일,1번째 방문
13569,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,nim****,응대가 좀 딱딱하긴 했는데 잘 봐주시고 좋아요 주사 맞고 나니까 훨씬 움직이기 편하네요 추천합니다,2022년 7월 28일 목요일,1번째 방문
13570,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,wua****,비싸다고 수술만 시킨다 해서 고민하다 갔는데 큰 수술 없이 비용도 다른 병원이랑 비슷해서 갔다왔어요. 빨리 시술 받고 좋아져서 난 추천,2022년 7월 28일 목요일,1번째 방문
13571,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,wuddld,평소 목이랑 허리가 안좋아서 진료 보러 갔는데 친절하기 설명해셔서 만족했어요 감사합니다,2022년 7월 8일 금요일,1번째 방문
13572,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,kss****,진료 대기중인데 간호사들이 나이많은 어르신들한테 신경질적으로 떽떽 거려서 당사자가 아닌 제가 다 기분이 나빴어요.,2022년 7월 6일 수요일,1번째 방문
13573,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,hof****,양말신다가 허리가 삐끗해서 실려갔는데 치료받고 말끔히 나았습니다 의료진들도 친절하시고 감사합니다,2022년 7월 5일 화요일,1번째 방문
13574,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,내맘의 어깨,"진심비추입니다
원무과직윈도불친절하고
의사도 자기이야기만하고
물어보려니 설명다했으니
간호사와면담하라고하고
환자에겐 정말별로인병윈입니다
먼곳에서 몇시간걸여갔는데
나오면서욕만나오더라고요

불친절의 대표병원이라고해도될듯
시술수술은 다른병원서하고 말랍니다
의료진도원무직원도 무엇하나
환자에대한애정 1도없이 
그냥 돈으로보는느낌....진심기분나뻐서왔어요....",2022년 6월 1일 수요일,1번째 방문
13575,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,킹카라면,"허리가 아파서 갔는데 이것저것 검사후 의사선생님이 디스크가 약하게 있다고 하신다 많이 아프냐고 물어보셔서 많이 아프다고 말씀드리니 주사를 한번 맞고 가시라고 하신다 네 알겠습니다 하고 나와서 계산을 하는데 주사비가 30만원정도 한단고한다 윽 이거 눈탱인가... 그래도 아프니 주사맞으면 좋은점이 있겠지 라는 생각으로 거금을 투자했다(당시에는 아픈거보다 30만원이 싸게 느껴졌었다 ㅎ)
주사가 비싼이유가 있었다 CT촬영으로 주사부위를 정확하게 확인을 해야하니 주사비에 촬영비까지 포함된거 같다.
약간 따끔한게 두번정도 있더니 20분 후에 하반신이상유무 확인하시더니 집으로 가라고 하신다. ㅎㅎ 별다른게 없어 약간 어리벙벙했는데 하루 후 짜잔 허리아픈게 10%로 정도로 줄어 행복하다 내일은 더 좋아지겠지 감사합니다.",2022년 5월 12일 목요일,1번째 방문
13576,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,eje****,"간호사들, 병원직원들 어르신들 잘안들려서 크게말하는건 알겠는데 그와는 별개로 신경질적인말투가 기본으로 깔려있음. 지들 일할거바쁘니 질문하면 귀찮다는 태도?가 느껴짐. 진료도 1분도안되서 끝. 의료서비스를 기대하면안됨. 두시 주사예약해서 접수하고 기다리는데 두시되도 아무런 안내가없어서 예약했는데 왜 두시돼도 주사치료 안내가없냐 물어보니 그냥 앉아계세요만 거리네요 선생님이 잠시 다른환자를 보고있다등등 이유를얘기해주면 아 그렇구나싶을텐데.. 정말 병원분들 힘들게 일하고 환자들 투정봐주고 알겠는데 이딴서비스로 나오니 그따구로 돌려받는겁니다 이미 여기서 진료를 다봐서 이제와서 병원옮길 수도 없고 마저 치료받긴할텐데 여긴 올때마다 직원들 신경질적인언행때문에 스트레스받고가네요",2022년 4월 29일 금요일,1번째 방문
13577,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,삐룽E,네이버에 9시 진료시작이라길래 갔더니 신속항원은 10시부터래서 한시간 기다렸다가 10시 땡 하자마자 제일 먼저 찔렀는데 양성 판정 받는데만 50분 걸렸어요 대기자도 다섯명 있었나? 다른데는 15분이면 나온다는데; 근데 양성이면 진료도 꼭 받고 가야한다네요 그렇다고 코로나 양성 환자만 봐주는 의사가 따로 있는것도 아니고 위에서 다른 환자들 진료중인데 밀려있다고해서 한시간 더 기다렸어요 ^^... 안그래도 증상 심해서 열나고 기침 하고 힘든데 1층 문앞이라 춥고 등받이도 없는 의자에 앉아서 몇시간을 기다린건지 그렇게 내내 기다렸더니 의사는 증상 묻고 3-4일 지나면 괜찮을거에요~ 이러고 가네요 ㅋㅋㅋㅋ 그 소리 들으려고 내도록 기다리라고 한건가요? 말만 신속 항원이지 기다리다가 허리아픔+콧물 증세까지 얻었네요,2022년 3월 28일 월요일,1번째 방문
13578,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,람어뭉,굿,2022년 3월 14일 월요일,2번째 방문
13579,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,람어뭉,굿,2022년 3월 12일 토요일,1번째 방문
13580,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,lee****,좋아요,2022년 3월 3일 목요일,1번째 방문
13581,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,pkp****,진료잘해요,2022년 1월 4일 화요일,1번째 방문
13582,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,별명8244,"이** 의사에게 진료받았는데 다시 진료 받고 싶지 않습니다. 병에 대해 질문해도 제대로 설명해 주지 않았어요. 의사랑 30초? 끽해야 1분정도 얘기나눴을까...의사한테 처방내려진 약과 주사에 대해 물었지만 ""그냥 맞으시면 덜 아플거에요...."" 이런 대충대충 몇마디에 제가 답답해서 병명만이라도 제대로 알고 다른 병원에서 진료 다시 자세히 받아야겠다는 생각에 정확하게 병명이 뭐냐고 했더니 ""명칭이...디스크 섬유 뭐 ....그런 게 있어요"" 자세한 설명 귀찮다는 마음이 온 얼굴과 자세에서 뿜뿜이더군요.. ""나가서 기다리시면 돼요~""이말은 두번이나 함. 주사실 간호사샘이 스테로이드성분주사라는 걸 알려줘서 주사 급취소함(개인적사정으로 스테로이드 불가) 친절하지 않더라도 질문에 딱딱한 설명이라도 좋으련만!",2021년 11월 8일 월요일,1번째 방문
13583,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,대구나눔사다리차,디스크시술잘하는곳,2021년 10월 21일 목요일,1번째 방문
13584,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,희야사랑98,디스크시술 좋아요,2021년 10월 21일 목요일,1번째 방문
13585,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,isp****,굿,2021년 10월 21일 목요일,1번째 방문
13586,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,kon****,굿,2021년 6월 13일 일요일,2번째 방문
13587,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,kon****,굿,2021년 6월 13일 일요일,1번째 방문
13588,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,빨간 물감,멀쩡한 관절을 왜 인공으로 바꿔야하는지 이해할수 없네요,2021년 4월 20일 화요일,1번째 방문
13589,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,garynara,조아요,2021년 3월 7일 일요일,1번째 방문
13590,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,질주청년,화목 진료하는 이** 의사에게 진료 받았는데 뭐 CT찍더만 별설명도 없이 여기 튀어나와있는거 보이는데 불편하면 잘라내면 된다는게 끝입니다. 약준다는데 무슨약인지 물어봐도 답이 없어서 진통제나 뭐 그런거냐 제가 물어보니 그런종류라며 슥 넘어가는데 이게 의사맞나 싶더라구요. 동네 병원가도 이보다는 잘 이야기해주는데 원하면 수술하거나 하면 된다는 이야기로 아무말도 안할거 같으면 뭐하러 그자리에 앉아있는건지 참.. 예전에 원체 잘 치료해준 좋은분이 있어 그 기억으로 갔다가 똥밟았다는 생각만 들게 해주네요. 다신 안갑니다.,2021년 3월 4일 목요일,1번째 방문
13591,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,T없e밝은Na,좋아요,2021년 2월 26일 금요일,2번째 방문
13592,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,T없e밝은Na,좋아요,2021년 2월 19일 금요일,1번째 방문
13593,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,921084,"담당의사의 성의없는 답변에 너무 실망해서 리뷰까지 쓰게 하네요.
척추전방전위증이라는 본인의 질병에 대해 보다 정확한 현재 상태를 알고자 이 병원을 방문하게 됐는데, 
MRI는 자동코스.
결과진단은 이미 알고 있는 진단명과 함께 짧고 성의없는 간단한 설명.
결과에 대한 이해 및 보존 치료법에대해 몇가지 질문을 더 해봤지만 역시 단답형.
더 아프면 다시 오라고?. 헐~
장사하는 공장에 가서 돈만 쓰고 왔다는 이 기분은??",2021년 2월 9일 화요일,1번째 방문
13594,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,자본과 부채,:),2021년 1월 21일 목요일,1번째 방문
13595,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,haro1342,굿,2021년 1월 20일 수요일,1번째 방문
13596,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,bunny1022,굿,2021년 1월 20일 수요일,1번째 방문
13597,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,광고X,서울아산병원 진료결과 거의 정상인 척추를 여기서는 척추가 흔들린다니 뭐라니 심각하다고 과잉진료로 멀쩡한척추 수술까지 할 뻔했네요 ㅡㅡ 과잉진료 불법인건 아는지?ㅋ 절대가지마세요 피해본 사람이 한 둘이 아닙니다!!,2020년 11월 4일 수요일,2번째 방문
13598,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,op****,선생님이 친절하게 상담해주셔서 좋았어요 다음에도 방문할게요,2020년 10월 23일 금요일,1번째 방문
13599,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,DA lemonster,모니터 앞에 오래 앉아있어야 하는 일을 직업으로 가진 터라... 목이 자꾸만 앞으로 나오고 어깨랑 목도 뻐근해서 도수치료받으러 왔어요ㅠ 확실히 받고 나니까 조금 개운한 것 같아용..☆ 친절한 진료 감사합니다??,2020년 10월 23일 금요일,1번째 방문
13600,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,척신추,"얼마전부터 허리가 아파서
사진 한 번 찍으러 갔는데
선생님이 참 친절하시네요",2020년 10월 23일 금요일,1번째 방문
13601,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,빵순이9986,너무 비쌈,2020년 6월 11일 목요일,4번째 방문
13602,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,빵순이9986,친절하시고 잘봐주시는데 가격이 너무비쌈,2020년 6월 11일 목요일,2번째 방문
13603,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,빵순이9986,친절,2020년 6월 10일 수요일,1번째 방문
13604,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,형이쏜다,ㅠㅠ..시간넘오래걸리고..비싸요..여기,2019년 7월 15일 월요일,1번째 방문
13647,우리들병원 대구,대구 중구 국채보상로 648 SHL동성빌딩,아우라9063,"처음으로 갔으나, MRI , 엑스레이,찍고, 피검사(왜 검사하는지 설명도 없음,검사결과도 알려주지않음) 모두다 62만원, 의사 선생님 은 신경도 눌리지 않고 괜찮다고 함.(진료시간 1분도 안걸림) 병원측에서는 어쩔수 없다고 봅니다. 환자가 많고, 비싼땅에 병원빌 딩 유지비. 의사월급,직원들월급 생각하면 이해는 갑니다. 유튜브, 광고에 너무 기대하지 마시고 방문 하시길 바랍니다. 그...
내용 더보기",2023년 3월 2일 목요일,1번째 방문
13839,뿌리병원,충북 청주시 청원구 내덕로 56,꽃분이2201,움직이기 곤란할 때 mri와 치료를 한 번에 할 수 있어 좋아요. 다급할 때 찾는 곳ㅠㅠ,2023년 9월 4일 월요일,2번째 방문
13840,뿌리병원,충북 청주시 청원구 내덕로 56,ahs****,친절해요,2023년 8월 30일 수요일,1번째 방문
13841,뿌리병원,충북 청주시 청원구 내덕로 56,꽃분이2201,굿,2023년 8월 21일 월요일,1번째 방문
13842,뿌리병원,충북 청주시 청원구 내덕로 56,wjh****,",",2023년 8월 19일 토요일,4번째 방문
13843,뿌리병원,충북 청주시 청원구 내덕로 56,KHS2126,방문,2023년 8월 10일 목요일,4번째 방문
13844,뿌리병원,충북 청주시 청원구 내덕로 56,마법오리125,"치료잘받고갑니다. 선생님께서 잘 치료해주셔서
감사하게 생각하고있어요~:)",2023년 8월 2일 수요일,4번째 방문
13845,뿌리병원,충북 청주시 청원구 내덕로 56,아비게일59,"청주페이가안돼요
진료는 아주 잘 받았어요
재방문의사있습니다
박은수원장님 ㅡ발",2023년 7월 19일 수요일,1번째 방문
13846,뿌리병원,충북 청주시 청원구 내덕로 56,명블리20,다리통증으로 내원했는데 의사 선생님이 검사 래보는게 좋겠다고 하셔서 해봤는데 그 검사레서 다리가 아픈 이유를 칮았어요ㅠ설명도 잘 해주시고 감사합니다,2023년 7월 5일 수요일,1번째 방문
13847,뿌리병원,충북 청주시 청원구 내덕로 56,스친인연,굿,2023년 6월 10일 토요일,3번째 방문
13848,뿌리병원,충북 청주시 청원구 내덕로 56,몽충,직원분들이 친절하세요,2023년 6월 9일 금요일,1번째 방문
13849,뿌리병원,충북 청주시 청원구 내덕로 56,블루1160,?,2023년 5월 24일 수요일,2번째 방문
13850,뿌리병원,충북 청주시 청원구 내덕로 56,ros****,전반적으로 신속하고 친절해요!,2023년 5월 12일 금요일,1번째 방문
13851,뿌리병원,충북 청주시 청원구 내덕로 56,gog****,친절해요,2023년 5월 10일 수요일,1번째 방문
13852,뿌리병원,충북 청주시 청원구 내덕로 56,미소290,친절해요,2023년 5월 8일 월요일,10번째 방문
13853,뿌리병원,충북 청주시 청원구 내덕로 56,loohl,검사했는데 그닥 모르겠어요.....,2023년 4월 26일 수요일,1번째 방문
13854,뿌리병원,충북 청주시 청원구 내덕로 56,미소290,친절하게 설멍하고 잘 캐어해줌,2023년 4월 22일 토요일,9번째 방문
13855,뿌리병원,충북 청주시 청원구 내덕로 56,블루1160,ㆍ,2023년 4월 15일 토요일,1번째 방문
13856,뿌리병원,충북 청주시 청원구 내덕로 56,퐁퐁이5667,의사 선생님 너무 친절하시고 수술도 잘해주셔서 너무 좋아ㅛ~,2023년 4월 13일 목요일,1번째 방문
13857,뿌리병원,충북 청주시 청원구 내덕로 56,lg****,친절한 서비스,2023년 4월 3일 월요일,3번째 방문
13858,뿌리병원,충북 청주시 청원구 내덕로 56,미소290,친절해요,2023년 3월 16일 목요일,8번째 방문
13859,뿌리병원,충북 청주시 청원구 내덕로 56,마법오리125,"느무느무 아퍼서 가야지가야지하다가

지인소개로 와봤는데 정말 어마무시하게 환자분들 많으네요

잘치료받고가고싶습니다",2023년 3월 7일 화요일,2번째 방문
13860,뿌리병원,충북 청주시 청원구 내덕로 56,스친인연,원장님이 너무 좋으세요,2023년 3월 3일 금요일,2번째 방문
13861,뿌리병원,충북 청주시 청원구 내덕로 56,마법오리125,다음주 수술날짜 잡아놨어요~ 제발???? 이번엔 수술 잘되길 바랄뿐입니다. 이년전수술하고 개고생했는데 이번엔 정말 말끔히 낫고싶어요 ???? 20대몸땡이 원하는게아니예요 통증만이라도 없고 바로 걸을수있었으면 좋겠어요~:),2023년 2월 28일 화요일,1번째 방문
13862,뿌리병원,충북 청주시 청원구 내덕로 56,상또술,엘보 재발은 무서우니까 조신하게 치료받아야지ㅠ,2023년 2월 20일 월요일,6번째 방문
13863,뿌리병원,충북 청주시 청원구 내덕로 56,tube93,"청주에서 유명하다해서 지인 소개로 갔는데
진료 잘 받고 왔어요",2023년 2월 20일 월요일,1번째 방문
13864,뿌리병원,충북 청주시 청원구 내덕로 56,상또술,충격파 쪼끔 열심히 받는중...,2023년 2월 17일 금요일,5번째 방문
13865,뿌리병원,충북 청주시 청원구 내덕로 56,상또술,충격파... 받다보니 좀 괜찮은듯도?,2023년 2월 14일 화요일,4번째 방문
13866,뿌리병원,충북 청주시 청원구 내덕로 56,kil****,친절해요^^,2023년 2월 14일 화요일,2번째 방문
13867,뿌리병원,충북 청주시 청원구 내덕로 56,상또술,테니스엘보와서 충격파 받는중...,2023년 2월 10일 금요일,3번째 방문
13868,뿌리병원,충북 청주시 청원구 내덕로 56,상또술,테니스 엘보치료중 빨리 안 아파지길...,2023년 2월 8일 수요일,2번째 방문
13869,뿌리병원,충북 청주시 청원구 내덕로 56,kil****,친절하세요..모든분들이...,2023년 2월 7일 화요일,1번째 방문
13870,뿌리병원,충북 청주시 청원구 내덕로 56,상또술,충격파 치료중 속상함,2023년 2월 6일 월요일,1번째 방문
13871,뿌리병원,충북 청주시 청원구 내덕로 56,10s233,좋아옷,2023년 1월 31일 화요일,2번째 방문
13872,뿌리병원,충북 청주시 청원구 내덕로 56,10s233,굳,2023년 1월 18일 수요일,1번째 방문
